,id,balls_played,total_runs,is_wicket,fantasy_point_batting,balls_bowled,wicket_taken,fantasy_point_bowling,total_fantasy_points
RS Bopara,392183,18.0,29.0,1.0,27.0,0.0,0.0,0.0,27.0
RS Bopara,392186,15.0,17.0,1.0,15.0,4.0,0.0,0.0,15.0
RS Bopara,392191,122.0,106.0,1.0,104.0,6.0,0.0,0.0,104.0
RS Bopara,392195,16.0,14.0,2.0,10.0,0.0,0.0,0.0,10.0
RS Bopara,392200,14.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
RS Bopara,419108,51.0,69.0,1.0,67.0,0.0,0.0,0.0,67.0
RS Bopara,419112,53.0,93.0,1.0,91.0,24.0,0.0,0.0,91.0
RS Bopara,419117,66.0,45.0,2.0,41.0,0.0,0.0,0.0,41.0
RS Bopara,419121,8.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RS Bopara,419124,52.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
RS Bopara,419127,4.0,0.0,1.0,-2.0,12.0,0.0,0.0,-2.0
RS Bopara,419132,4.0,1.0,1.0,-1.0,48.0,3.0,75.0,74.0
RS Bopara,419136,34.0,47.0,0.0,47.0,0.0,0.0,0.0,47.0
RS Bopara,419139,0.0,0.0,0.0,0.0,20.0,1.0,25.0,25.0
RS Bopara,419143,12.0,9.0,0.0,9.0,28.0,1.0,25.0,34.0
RS Bopara,829711,30.0,26.0,1.0,24.0,24.0,2.0,50.0,74.0
RS Bopara,829719,0.0,0.0,0.0,0.0,19.0,2.0,50.0,50.0
RS Bopara,829727,19.0,26.0,0.0,26.0,48.0,2.0,50.0,76.0
RS Bopara,829731,60.0,48.0,1.0,46.0,26.0,0.0,0.0,46.0
RS Bopara,829743,4.0,2.0,1.0,0.0,12.0,1.0,25.0,25.0
RS Bopara,829751,54.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
RS Bopara,829759,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RS Bopara,829787,13.0,20.0,0.0,20.0,36.0,1.0,25.0,45.0
RS Bopara,829793,11.0,18.0,0.0,18.0,12.0,0.0,0.0,18.0
RS Gavaskar,419109,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
RS Gavaskar,419113,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RS Sodhi,419146,4.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0
RT Ponting,335982,20.0,28.0,1.0,26.0,0.0,0.0,0.0,26.0
RT Ponting,335986,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RT Ponting,335993,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RT Ponting,335997,31.0,25.0,0.0,25.0,0.0,0.0,0.0,25.0
RT Ponting,597999,68.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
RT Ponting,598002,10.0,7.0,1.0,5.0,0.0,0.0,0.0,5.0
RT Ponting,598006,6.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RT Ponting,598011,17.0,16.0,1.0,14.0,0.0,0.0,0.0,14.0
RT Ponting,598019,18.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
RV Gomez,501200,1.0,0.0,1.0,-2.0,12.0,1.0,25.0,23.0
RV Gomez,501207,19.0,34.0,2.0,30.0,0.0,0.0,0.0,30.0
RV Gomez,501210,0.0,0.0,0.0,0.0,19.0,1.0,25.0,25.0
RV Gomez,501215,0.0,0.0,0.0,0.0,12.0,1.0,25.0,25.0
RV Gomez,501219,10.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0
RV Gomez,501225,1.0,0.0,1.0,-2.0,12.0,0.0,0.0,-2.0
RV Gomez,501229,2.0,0.0,1.0,-2.0,6.0,0.0,0.0,-2.0
RV Gomez,501238,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
RV Gomez,501242,1.0,1.0,0.0,1.0,48.0,2.0,50.0,51.0
RV Gomez,501247,16.0,10.0,1.0,8.0,0.0,0.0,0.0,8.0
RV Gomez,501254,3.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0
RV Gomez,598061,0.0,0.0,0.0,0.0,12.0,1.0,25.0,25.0
RV Gomez,598067,1.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0
RV Uthappa,335985,38.0,56.0,1.0,54.0,0.0,0.0,0.0,54.0
RV Uthappa,335989,72.0,58.0,1.0,56.0,0.0,0.0,0.0,56.0
RV Uthappa,335991,38.0,27.0,2.0,23.0,0.0,0.0,0.0,23.0
RV Uthappa,335994,5.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
RV Uthappa,335997,78.0,48.0,0.0,48.0,0.0,0.0,0.0,48.0
RV Uthappa,336004,21.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
RV Uthappa,336008,48.0,44.0,0.0,44.0,0.0,0.0,0.0,44.0
RV Uthappa,336012,32.0,23.0,0.0,23.0,0.0,0.0,0.0,23.0
RV Uthappa,336018,44.0,22.0,0.0,22.0,0.0,0.0,0.0,22.0
RV Uthappa,336021,16.0,12.0,1.0,10.0,0.0,0.0,0.0,10.0
RV Uthappa,336024,18.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,336028,26.0,15.0,2.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,336032,23.0,56.0,1.0,54.0,0.0,0.0,0.0,54.0
RV Uthappa,336036,9.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,392182,10.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
RV Uthappa,392185,42.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
RV Uthappa,392188,40.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
RV Uthappa,392191,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RV Uthappa,392194,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
RV Uthappa,392204,17.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
RV Uthappa,392208,86.0,80.0,0.0,80.0,0.0,0.0,0.0,80.0
RV Uthappa,392213,22.0,22.0,1.0,20.0,0.0,0.0,0.0,20.0
RV Uthappa,392218,10.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,392221,20.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
RV Uthappa,392224,8.0,7.0,1.0,5.0,0.0,0.0,0.0,5.0
RV Uthappa,392232,10.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RV Uthappa,392239,30.0,24.0,0.0,24.0,0.0,0.0,0.0,24.0
RV Uthappa,419109,17.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
RV Uthappa,419112,42.0,63.0,1.0,61.0,0.0,0.0,0.0,61.0
RV Uthappa,419119,30.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
RV Uthappa,419123,38.0,88.0,0.0,88.0,0.0,0.0,0.0,88.0
RV Uthappa,419128,20.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
RV Uthappa,419133,14.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
RV Uthappa,419136,18.0,32.0,1.0,30.0,0.0,0.0,0.0,30.0
RV Uthappa,419140,18.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
RV Uthappa,419145,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,419148,46.0,63.0,0.0,63.0,0.0,0.0,0.0,63.0
RV Uthappa,419151,44.0,43.0,1.0,41.0,0.0,0.0,0.0,41.0
RV Uthappa,419154,42.0,31.0,1.0,29.0,0.0,0.0,0.0,29.0
RV Uthappa,419157,14.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,419162,26.0,32.0,1.0,30.0,0.0,0.0,0.0,30.0
RV Uthappa,501202,30.0,28.0,0.0,28.0,0.0,0.0,0.0,28.0
RV Uthappa,501207,30.0,40.0,1.0,38.0,0.0,0.0,0.0,38.0
RV Uthappa,501213,10.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
RV Uthappa,501218,37.0,61.0,1.0,59.0,0.0,0.0,0.0,59.0
RV Uthappa,501226,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,501228,22.0,37.0,1.0,35.0,0.0,0.0,0.0,35.0
RV Uthappa,501232,36.0,31.0,0.0,31.0,0.0,0.0,0.0,31.0
RV Uthappa,501235,21.0,42.0,1.0,40.0,0.0,0.0,0.0,40.0
RV Uthappa,501241,54.0,39.0,0.0,39.0,0.0,0.0,0.0,39.0
RV Uthappa,501248,36.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
RV Uthappa,501250,6.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RV Uthappa,501259,5.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,501262,20.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
RV Uthappa,548308,35.0,41.0,1.0,39.0,0.0,0.0,0.0,39.0
RV Uthappa,548313,34.0,48.0,1.0,46.0,0.0,0.0,0.0,46.0
RV Uthappa,548319,17.0,20.0,1.0,18.0,0.0,0.0,0.0,18.0
RV Uthappa,548322,16.0,13.0,0.0,13.0,0.0,0.0,0.0,13.0
RV Uthappa,548327,48.0,87.0,1.0,85.0,0.0,0.0,0.0,85.0
RV Uthappa,548330,10.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
RV Uthappa,548333,14.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,548337,58.0,67.0,0.0,67.0,0.0,0.0,0.0,67.0
RV Uthappa,548341,54.0,33.0,1.0,31.0,0.0,0.0,0.0,31.0
RV Uthappa,548348,36.0,30.0,1.0,28.0,0.0,0.0,0.0,28.0
RV Uthappa,548351,38.0,23.0,1.0,21.0,0.0,0.0,0.0,21.0
RV Uthappa,548353,32.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
RV Uthappa,548358,20.0,16.0,1.0,14.0,0.0,0.0,0.0,14.0
RV Uthappa,548362,46.0,45.0,1.0,43.0,0.0,0.0,0.0,43.0
RV Uthappa,548365,14.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
RV Uthappa,548375,16.0,9.0,1.0,7.0,0.0,0.0,0.0,7.0
RV Uthappa,598000,48.0,30.0,1.0,28.0,0.0,0.0,0.0,28.0
RV Uthappa,598003,23.0,22.0,1.0,20.0,0.0,0.0,0.0,20.0
RV Uthappa,598009,32.0,39.0,1.0,37.0,0.0,0.0,0.0,37.0
RV Uthappa,598011,20.0,9.0,2.0,5.0,0.0,0.0,0.0,5.0
RV Uthappa,598015,33.0,30.0,1.0,28.0,0.0,0.0,0.0,28.0
RV Uthappa,598018,28.0,26.0,1.0,24.0,0.0,0.0,0.0,24.0
RV Uthappa,598025,34.0,42.0,1.0,40.0,0.0,0.0,0.0,40.0
RV Uthappa,598027,4.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RV Uthappa,598035,68.0,42.0,1.0,40.0,0.0,0.0,0.0,40.0
RV Uthappa,598038,22.0,12.0,1.0,10.0,0.0,0.0,0.0,10.0
RV Uthappa,598042,94.0,93.0,1.0,91.0,0.0,0.0,0.0,91.0
RV Uthappa,598047,46.0,69.0,0.0,69.0,0.0,0.0,0.0,69.0
RV Uthappa,598053,72.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
RV Uthappa,598055,13.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,598061,21.0,30.0,1.0,28.0,0.0,0.0,0.0,28.0
RV Uthappa,598067,21.0,28.0,1.0,26.0,0.0,0.0,0.0,26.0
RV Uthappa,729279,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RV Uthappa,729289,41.0,63.0,1.0,61.0,0.0,0.0,0.0,61.0
RV Uthappa,729299,18.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
RV Uthappa,729307,54.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
RV Uthappa,729315,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RV Uthappa,733971,76.0,54.0,2.0,50.0,0.0,0.0,0.0,50.0
RV Uthappa,733979,104.0,77.0,1.0,75.0,0.0,0.0,0.0,75.0
RV Uthappa,733985,70.0,60.0,1.0,58.0,0.0,0.0,0.0,58.0
RV Uthappa,733997,58.0,59.0,1.0,57.0,0.0,0.0,0.0,57.0
RV Uthappa,734009,106.0,96.0,1.0,94.0,0.0,0.0,0.0,94.0
RV Uthappa,734015,66.0,48.0,1.0,46.0,0.0,0.0,0.0,46.0
RV Uthappa,734023,80.0,82.0,1.0,80.0,0.0,0.0,0.0,80.0
RV Uthappa,734027,53.0,99.0,0.0,99.0,0.0,0.0,0.0,99.0
RV Uthappa,734037,60.0,49.0,1.0,47.0,0.0,0.0,0.0,47.0
RV Uthappa,734043,30.0,50.0,1.0,48.0,0.0,0.0,0.0,48.0
RV Uthappa,734049,6.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
RV Uthappa,829705,24.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
RV Uthappa,829713,28.0,40.0,1.0,38.0,0.0,0.0,0.0,38.0
RV Uthappa,829723,120.0,92.0,0.0,92.0,0.0,0.0,0.0,92.0
RV Uthappa,829733,20.0,15.0,1.0,13.0,0.0,0.0,0.0,13.0
RV Uthappa,829739,28.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
RV Uthappa,829743,44.0,41.0,1.0,39.0,0.0,0.0,0.0,39.0
RV Uthappa,829761,33.0,40.0,1.0,38.0,0.0,0.0,0.0,38.0
RV Uthappa,829765,36.0,48.0,1.0,46.0,0.0,0.0,0.0,46.0
RV Uthappa,829771,22.0,28.0,1.0,26.0,0.0,0.0,0.0,26.0
RV Uthappa,829781,27.0,34.0,1.0,32.0,0.0,0.0,0.0,32.0
RV Uthappa,829791,22.0,20.0,1.0,18.0,0.0,0.0,0.0,18.0
RV Uthappa,829805,42.0,31.0,1.0,29.0,0.0,0.0,0.0,29.0
RV Uthappa,829811,18.0,20.0,1.0,18.0,0.0,0.0,0.0,18.0
RV Uthappa,980903,70.0,49.0,1.0,47.0,0.0,0.0,0.0,47.0
RV Uthappa,980909,10.0,10.0,1.0,8.0,0.0,0.0,0.0,8.0
RV Uthappa,980915,74.0,46.0,1.0,44.0,0.0,0.0,0.0,44.0
RV Uthappa,980925,58.0,68.0,1.0,66.0,0.0,0.0,0.0,66.0
RV Uthappa,980939,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RV Uthappa,980947,20.0,41.0,1.0,39.0,0.0,0.0,0.0,39.0
RV Uthappa,980951,106.0,85.0,1.0,83.0,0.0,0.0,0.0,83.0
RV Uthappa,980959,8.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RV Uthappa,980963,49.0,82.0,1.0,80.0,0.0,0.0,0.0,80.0
RV Uthappa,980975,10.0,17.0,1.0,15.0,0.0,0.0,0.0,15.0
RV Uthappa,980989,4.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
RV Uthappa,980995,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,981001,22.0,33.0,2.0,29.0,0.0,0.0,0.0,29.0
RV Uthappa,981009,17.0,29.0,1.0,27.0,0.0,0.0,0.0,27.0
RV Uthappa,981015,14.0,12.0,1.0,10.0,0.0,0.0,0.0,10.0
RV Uthappa,1082597,3.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,1082601,32.0,32.0,1.0,30.0,0.0,0.0,0.0,30.0
RV Uthappa,1082604,40.0,86.0,1.0,84.0,0.0,0.0,0.0,84.0
RV Uthappa,1082608,4.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,1082613,48.0,86.0,1.0,84.0,0.0,0.0,0.0,84.0
RV Uthappa,1082617,9.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,1082620,98.0,115.0,1.0,113.0,0.0,0.0,0.0,113.0
RV Uthappa,1082622,66.0,82.0,0.0,82.0,0.0,0.0,0.0,82.0
RV Uthappa,1082627,56.0,65.0,1.0,63.0,0.0,0.0,0.0,63.0
RV Uthappa,1082639,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RV Uthappa,1082644,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,1082648,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,1082649,3.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RV Uthappa,1136563,24.0,15.0,1.0,13.0,0.0,0.0,0.0,13.0
RV Uthappa,1136565,17.0,38.0,1.0,36.0,0.0,0.0,0.0,36.0
RV Uthappa,1136570,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
RV Uthappa,1136573,19.0,43.0,1.0,41.0,0.0,0.0,0.0,41.0
RV Uthappa,1136575,74.0,59.0,1.0,57.0,0.0,0.0,0.0,57.0
RV Uthappa,1136578,24.0,43.0,1.0,41.0,0.0,0.0,0.0,41.0
RV Uthappa,1136586,4.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
RV Uthappa,1136589,44.0,46.0,1.0,44.0,0.0,0.0,0.0,44.0
RV Uthappa,1136593,18.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
RV Uthappa,1136597,72.0,67.0,1.0,65.0,0.0,0.0,0.0,65.0
RV Uthappa,1136601,26.0,18.0,2.0,14.0,0.0,0.0,0.0,14.0
RV Uthappa,1136604,18.0,29.0,1.0,27.0,0.0,0.0,0.0,27.0
RV Uthappa,1136609,12.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
RV Uthappa,1136614,68.0,53.0,1.0,51.0,0.0,0.0,0.0,51.0
RV Uthappa,1136618,9.0,10.0,1.0,8.0,0.0,0.0,0.0,8.0
RV Uthappa,1136619,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,1175357,54.0,40.0,1.0,38.0,0.0,0.0,0.0,38.0
RV Uthappa,1175361,51.0,79.0,0.0,79.0,0.0,0.0,0.0,79.0
RV Uthappa,1175365,6.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,1175372,50.0,39.0,1.0,37.0,0.0,0.0,0.0,37.0
RV Uthappa,1178396,32.0,31.0,0.0,31.0,0.0,0.0,0.0,31.0
RV Uthappa,1178398,9.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
RV Uthappa,1178401,30.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
RV Uthappa,1178404,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
RV Uthappa,1178410,46.0,17.0,1.0,15.0,0.0,0.0,0.0,15.0
RV Uthappa,1178427,28.0,26.0,1.0,24.0,0.0,0.0,0.0,24.0
RV Uthappa,1178431,52.0,53.0,1.0,51.0,0.0,0.0,0.0,51.0
RV Uthappa,1216496,9.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
RV Uthappa,1216504,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RV Uthappa,1216507,30.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
RV Uthappa,1216514,22.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
RV Uthappa,1216518,13.0,23.0,0.0,23.0,0.0,0.0,0.0,23.0
RV Uthappa,1216522,24.0,52.0,1.0,50.0,0.0,0.0,0.0,50.0
RV Uthappa,1216527,8.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
RV Uthappa,1216530,6.0,10.0,1.0,8.0,0.0,0.0,0.0,8.0
RV Uthappa,1216533,18.0,10.0,1.0,8.0,0.0,0.0,0.0,8.0
RV Uthappa,1216537,48.0,37.0,1.0,35.0,0.0,0.0,0.0,35.0
RV Uthappa,1216541,22.0,15.0,1.0,13.0,0.0,0.0,0.0,13.0
RV Uthappa,1216543,58.0,40.0,2.0,36.0,0.0,0.0,0.0,36.0
RW Price,501267,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Rashid Khan,1082591,0.0,0.0,0.0,0.0,48.0,2.0,50.0,50.0
Rashid Khan,1082596,0.0,0.0,0.0,0.0,24.0,3.0,75.0,75.0
Rashid Khan,1082600,4.0,3.0,1.0,1.0,48.0,1.0,25.0,26.0
Rashid Khan,1082604,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1082609,1.0,8.0,0.0,8.0,50.0,2.0,50.0,58.0
Rashid Khan,1082611,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
Rashid Khan,1082615,0.0,0.0,0.0,0.0,48.0,2.0,50.0,50.0
Rashid Khan,1082623,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
Rashid Khan,1082627,0.0,0.0,0.0,0.0,50.0,1.0,25.0,25.0
Rashid Khan,1082630,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
Rashid Khan,1082634,8.0,3.0,1.0,1.0,24.0,1.0,25.0,26.0
Rashid Khan,1082638,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1082643,0.0,0.0,0.0,0.0,24.0,3.0,75.0,75.0
Rashid Khan,1082648,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
Rashid Khan,1136564,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1136567,2.0,0.0,1.0,-2.0,25.0,1.0,25.0,23.0
Rashid Khan,1136570,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
Rashid Khan,1136576,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1136580,8.0,22.0,0.0,22.0,24.0,1.0,25.0,47.0
Rashid Khan,1136583,9.0,6.0,1.0,4.0,48.0,2.0,50.0,54.0
Rashid Khan,1136585,0.0,0.0,0.0,0.0,48.0,3.0,75.0,75.0
Rashid Khan,1136588,3.0,1.0,1.0,-1.0,48.0,1.0,25.0,24.0
Rashid Khan,1136596,0.0,0.0,0.0,0.0,24.0,3.0,75.0,75.0
Rashid Khan,1136599,3.0,2.0,1.0,0.0,52.0,1.0,25.0,25.0
Rashid Khan,1136602,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1136606,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
Rashid Khan,1136611,0.0,0.0,0.0,0.0,24.0,3.0,75.0,75.0
Rashid Khan,1136614,1.0,0.0,1.0,-2.0,48.0,0.0,0.0,-2.0
Rashid Khan,1136617,0.0,0.0,0.0,0.0,48.0,2.0,50.0,50.0
Rashid Khan,1136619,11.0,45.0,0.0,45.0,48.0,3.0,75.0,120.0
Rashid Khan,1136620,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
Rashid Khan,1175357,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
Rashid Khan,1175363,20.0,20.0,0.0,20.0,24.0,1.0,25.0,45.0
Rashid Khan,1175366,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
Rashid Khan,1175371,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1178394,2.0,0.0,1.0,-2.0,25.0,2.0,50.0,48.0
Rashid Khan,1178397,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
Rashid Khan,1178405,2.0,0.0,1.0,-2.0,24.0,1.0,25.0,23.0
Rashid Khan,1178408,0.0,0.0,0.0,0.0,24.0,2.0,50.0,50.0
Rashid Khan,1178413,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1178416,0.0,0.0,0.0,0.0,50.0,1.0,25.0,25.0
Rashid Khan,1178420,9.0,21.0,0.0,21.0,48.0,1.0,25.0,46.0
Rashid Khan,1178423,2.0,1.0,1.0,-1.0,48.0,3.0,75.0,74.0
Rashid Khan,1178426,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
Rashid Khan,1178429,2.0,1.0,1.0,-1.0,50.0,1.0,25.0,24.0
Rashid Khan,1181766,1.0,0.0,1.0,-2.0,50.0,2.0,50.0,48.0
Rashid Khan,1216495,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1216498,2.0,0.0,1.0,-2.0,24.0,2.0,50.0,48.0
Rashid Khan,1216502,0.0,0.0,0.0,0.0,26.0,1.0,25.0,25.0
Rashid Khan,1216507,0.0,0.0,0.0,0.0,48.0,2.0,50.0,50.0
Rashid Khan,1216512,4.0,2.0,0.0,2.0,24.0,1.0,25.0,27.0
Rashid Khan,1216516,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
Rashid Khan,1216518,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Rashid Khan,1216524,0.0,0.0,0.0,0.0,48.0,3.0,75.0,75.0
Rashid Khan,1216528,18.0,18.0,1.0,16.0,24.0,0.0,0.0,16.0
Rashid Khan,1216532,0.0,0.0,0.0,0.0,48.0,3.0,75.0,75.0
Rashid Khan,1216534,12.0,12.0,1.0,10.0,24.0,0.0,0.0,10.0
Rashid Khan,1216538,14.0,3.0,0.0,3.0,25.0,1.0,25.0,28.0
Rashid Khan,1216542,0.0,0.0,0.0,0.0,48.0,3.0,75.0,75.0
Rashid Khan,1216545,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
Rashid Khan,1237178,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
Rashid Khan,1237180,14.0,15.0,1.0,13.0,24.0,1.0,25.0,38.0
Rasikh Salam,1175358,8.0,5.0,0.0,5.0,27.0,0.0,0.0,5.0
Ravi Bishnoi,1216493,0.0,0.0,0.0,0.0,25.0,1.0,25.0,25.0
Ravi Bishnoi,1216498,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
Ravi Bishnoi,1216503,10.0,1.0,1.0,-1.0,25.0,1.0,25.0,24.0
Ravi Bishnoi,1216506,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
Ravi Bishnoi,1216510,0.0,0.0,0.0,0.0,52.0,3.0,75.0,75.0
Ravi Bishnoi,1216513,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
Ravi Bishnoi,1216517,0.0,0.0,0.0,0.0,12.0,1.0,25.0,25.0
Ravi Bishnoi,1216520,0.0,0.0,0.0,0.0,24.0,2.0,50.0,50.0
Ravi Bishnoi,1216523,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
Ravi Bishnoi,1216527,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
Ravi Bishnoi,1216531,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Ravi Bishnoi,1216537,0.0,0.0,0.0,0.0,50.0,1.0,25.0,25.0
Ravi Bishnoi,1216542,14.0,7.0,0.0,7.0,18.0,3.0,75.0,82.0
Ravi Bishnoi,1216546,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S Anirudha,336007,8.0,7.0,1.0,5.0,0.0,0.0,0.0,5.0
S Anirudha,419163,15.0,34.0,1.0,32.0,0.0,0.0,0.0,32.0
S Anirudha,419165,4.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0
S Anirudha,501198,56.0,77.0,1.0,75.0,0.0,0.0,0.0,75.0
S Anirudha,501206,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
S Anirudha,501221,24.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
S Anirudha,501226,7.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
S Anirudha,501236,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0
S Anirudha,548361,16.0,30.0,0.0,30.0,0.0,0.0,0.0,30.0
S Anirudha,548371,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
S Anirudha,598015,4.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
